date,inflation_rate,inflation_pct_change
1978-07-31,7.912838518,3.0429668107849306
1978-08-31,8.176594615,3.3332677824779555
1978-09-30,8.576148162,4.886551991546906
1978-10-31,9.03646557,5.367414360209133
1978-11-30,9.211524761,1.9372528965436953
1978-12-31,9.058012586,-1.6665229588259223
1979-01-31,9.070516336,0.13804076646268815
1979-02-28,9.571356337,5.521626139541946
1979-03-31,9.675145162,1.0843690418126384
1979-04-30,9.918953512,2.5199451369223747
1979-05-31,10.082376559,1.6475835560907814
1979-06-30,10.269173247,1.8527049342672575
1979-07-31,10.50434739,2.29009811543206
1979-08-31,10.93575743,4.106966610897667
1979-09-30,10.98372295,0.43861177707194
1979-10-31,11.257284188,2.490605774064969
1979-11-30,11.926588317,5.945520409917893
1979-12-31,12.734186684,6.771411450908049
1980-01-31,13.469735746,5.776176211741779
1980-02-29,13.599492679,0.9633220387306629
1980-03-31,14.331667424,5.383838664295215
1980-04-30,14.755204998,2.9552567853391443
1980-05-31,15.115272835,2.440276750128567
1980-06-30,15.774166719,4.35912663431588
1980-07-31,14.133410238,-10.401541395043756
1980-08-31,13.268359535,-6.120608462026866
1980-09-30,13.087752647,-1.361184760810752
1980-10-31,13.084188753,-0.027230756082619045
1980-11-30,12.870601808,-1.6324049509835126
1980-12-31,12.685251999,-1.4401021161636107
1981-01-31,12.018100571,-5.2592682278018055
1981-02-28,11.229271193,-6.56367762392891
1981-03-31,10.319341471,-8.10319482325108
1981-04-30,9.710596634,-5.899066706056089
1981-05-31,9.603160634,-1.106378980090994
1981-06-30,9.212167638,-4.071503236295859
1981-07-31,11.238230349,21.993333063572717
1981-08-31,11.81874206,5.165508207007474
1981-09-30,12.228963711,3.4709417374322538
1981-10-31,11.266251913,-7.872390668180962
1981-11-30,10.524035314,-6.587963812024866
1981-12-31,9.855791699,-6.349689972163485
1982-01-31,9.469843405,-3.915954250932052
1982-02-28,9.539828014,0.7390260430605089
1982-03-31,8.890430545,-6.807224072037665
1982-04-30,9.081124943,2.1449399670216085
1982-05-31,9.052945034,-0.31031297528532065
1982-06-30,8.878235542,-1.929863611718019
1982-07-31,7.889386151,-11.1379044442117
1982-08-31,7.329095724,-7.101825367351067
1982-09-30,5.979568161,-18.41328881243576
1982-10-31,5.978948458,-0.01036367482258882
1982-11-30,5.304532965,-11.279834535078038
1982-12-31,4.248605204,-19.906140049786636
1983-01-31,4.424606951,4.142577117645496
1983-02-28,4.356216055,-1.5456942674771046
1983-03-31,4.586331541,5.282462648652997
1983-04-30,4.187719488,-8.691304792001297
1983-05-31,3.285270905,-21.549881399314962
1983-06-30,2.582464401,-21.392649931254294
1983-07-31,2.370321394,-8.21475048863608
1983-08-31,2.293245829,-3.2516925846048372
1983-09-30,2.688915363,17.253690336920258
1983-10-31,2.837489986,5.525448106118014
1983-11-30,3.496604743,23.228795881290544
1983-12-31,4.455576949,27.4258109361605
1984-01-31,4.47100051,0.34616304861396774
1984-02-29,4.509240951,0.8552994103773859
1984-03-31,4.638826514,2.8737777468126335
1984-04-30,4.632179596,-0.1432887817627848
1984-05-31,4.693964637,1.3338222260067756
1984-06-30,4.773046608,1.6847585594624848
1984-07-31,4.88156286,2.273521733856909
1984-08-31,5.017877611,2.7924407594333456
1984-09-30,5.122410713,2.083213464012079
1984-10-31,5.086232886,-0.706265643795112
1984-11-30,4.951399759,-2.6509428494934317
1984-12-31,5.03485707,1.685529649435047
1985-01-31,4.71440976,-6.3645761050372895
1985-02-28,4.860092398,3.0901564653132763
1985-03-31,4.95037523,1.8576361230735472
1985-04-30,4.742850309,-4.192104867977853
1985-05-31,5.02421107,5.932313749520879
1985-06-30,5.042571195,0.36543299523441597
1985-07-31,4.934458147,-2.144006377286256
1985-08-31,4.931448285,-0.06099680877483804
1985-09-30,4.772256068,-3.228102735746319
1985-10-31,4.87735108,2.2022081485674416
1985-11-30,5.134382326,5.269894288602228
1985-12-31,5.015425836,-2.3168607720857826
1986-01-31,5.280952944,5.294208641150355
1986-02-28,5.109255446,-3.2512597597574855
1986-03-31,5.212476107,2.020268160223049
1986-04-30,5.352667382,2.6895331915619325
1986-05-31,5.024657147,-6.127977167104303
1986-06-30,5.026885723,0.044352797311364434
1986-07-31,4.960427947,-1.3220466838131828
1986-08-31,4.823456322,-2.761286454787404
1986-09-30,4.947499067,2.57165685183538
1986-10-31,4.881662479,-1.3307044045572924
1986-11-30,4.575152807,-6.2787968918078025
1986-12-31,4.654910621,1.7432819703414149
1987-01-31,4.492110038,-3.497394391753672
1987-02-28,4.45173175,-0.8988713023151296
1987-03-31,4.276017854,-3.9470908371781466
1987-04-30,4.371203735,2.2260403078288915
1987-05-31,4.429512321,1.3339251504826066
1987-06-30,4.187984457,-5.452696515933231
1987-07-31,4.178766144,-0.22011335272728028
1987-08-31,4.293051178,2.7348990123339023
1987-09-30,4.305931321,0.30002304808303126
1987-10-31,4.356981982,1.1855892998345219
1987-11-30,4.329616016,-0.6280945414292916
1987-12-31,4.291749243,-0.8745988757447365
1988-01-31,4.373233966,1.8986366254483356
1988-02-29,4.375628463,0.054753462051571056
1988-03-31,4.440936865,1.4925490715732348
1988-04-30,4.37597416,-1.4628153242165043
1988-05-31,4.432652625,1.295219371222256
1988-06-30,4.673118224,5.424869019597489
1988-07-31,4.70086963,0.5938519992384261
1988-08-31,4.674256215,-0.5661381211288785
1988-09-30,4.721200474,1.004315057641736
1988-10-31,4.607887381,-2.400090689307155
1988-11-30,4.742903047,2.930099085249327
1988-12-31,4.790034691,0.9937298640293912
1989-01-31,4.748201473,-0.8733385183744113
1989-02-28,4.783533199,0.7441075573753286
1989-03-31,4.750414948,-0.6923386882090155
1989-04-30,4.618488017,-2.7771664674376306
1989-05-31,4.742747969,2.6904898647049924
1989-06-30,4.74510822,0.04976547384401009
1989-07-31,4.893807623,3.133741025615633
1989-08-31,4.854148787,-0.8103881283279435
1989-09-30,4.669891213,-3.795878167011779
1989-10-31,4.802933382,2.848935080749615
1989-11-30,4.797568826,-0.1116933251688379
1989-12-31,4.829006386,0.6552810629756101
1990-01-31,4.905908309,1.592499923440771
1990-02-28,4.91755923,0.23748754086223567
1990-03-31,5.19152475,5.571168687275785
1990-04-30,5.276985365,1.6461563628296316
1990-05-31,5.166732439,-2.0893165012596193
1990-06-30,5.370697673,3.947663952180136
1990-07-31,5.516605952,2.716747206485337
1990-08-31,5.836270781,5.794592395784726
1990-09-30,5.930360317,1.6121516552369153
1990-10-31,5.798506168,-2.2233750050907664
1990-11-30,5.683108196,-1.9901327800053492
1990-12-31,5.651092078,-0.5633557710996051
1991-01-31,5.815290409,2.9056035317356343
1991-02-28,5.8623588,0.8093902056405478
1991-03-31,5.474284579,-6.6197623557261664
1991-04-30,5.276160434,-3.6191787646558837
1991-05-31,5.222445891,-1.018061214626076
1991-06-30,4.934653949,-5.51067350445813
1991-07-31,4.713410392,-4.4834665061941115
1991-08-31,4.393094508,-6.795841171472516
1991-09-30,4.443594793,1.149537869218098
1991-10-31,4.288991989,-3.4792282195384994
1991-11-30,4.34967757,1.414914766817943
1991-12-31,4.346967664,-0.06230130754265595
1992-01-31,4.052308746,-6.778493441307565
1992-02-29,3.861765064,-4.702101787976631
1992-03-31,3.975844252,2.9540685699258162
1992-04-30,4.066438773,2.278623488694942
1992-05-31,3.926410529,-3.4435104477595346
1992-06-30,3.860188559,-1.6865778428132305
1992-07-31,3.769367667,-2.3527579187356484
1992-08-31,3.628120085,-3.747248729185859
1992-09-30,3.349237754,-7.686689648256229
1992-10-31,3.6359146,8.559465378581187
1992-11-30,3.629469745,-0.1772554008831695
1992-12-31,3.478262556,-4.166095865885233
1993-01-31,3.528455109,1.443035199094389
1993-02-28,3.561853788,0.9465524703661465
1993-03-31,3.334428143,-6.385035954204654
1993-04-30,3.404237829,2.0936029509753373
1993-05-31,3.532736691,3.774673464507816
1993-06-30,3.569326945,1.035748123918112
1993-07-31,3.422616714,-4.110305199290165
1993-08-31,3.508810757,2.5183667995142045
1993-09-30,3.642383692,3.8067865225710706
1993-10-31,3.424737275,-5.975384127653294
1993-11-30,3.436277096,0.33695492744039157
1993-12-31,3.548475916,3.26512725445236
1994-01-31,3.375759896,-4.867329639218553
1994-02-28,3.415920384,1.1896725252168228
1994-03-31,3.570150943,4.51505133791783
1994-04-30,3.354397547,-6.0432569783366645
1994-05-31,3.225532887,-3.8416633149296775
1994-06-30,3.194738495,-0.9547071159656029
1994-07-31,3.233880147,1.2251911091082812
1994-08-31,3.306714086,2.252215162258464
1994-09-30,3.254281644,-1.5856357893774042
1994-10-31,3.164264289,-2.7661206019450546
1994-11-30,3.128282179,-1.1371398440100378
1994-12-31,2.901446577,-7.2511234287857995
1995-01-31,3.144200833,8.366662957861525
1995-02-28,3.124100115,-0.6392949772493162
1995-03-31,3.167481169,1.3885935918542147
1995-04-30,3.306684647,4.394768921197634
1995-05-31,3.355294523,1.4700487403327411
1995-06-30,3.332283478,-0.6858129693910087
1995-07-31,3.386948974,1.6404815604946554
1995-08-31,3.23814109,-4.393567341649596
1995-09-30,3.351697522,3.506840154392399
1995-10-31,3.46411606,3.354077665484523
1995-11-30,3.37996065,-2.4293473007945265
1995-12-31,3.379829487,-0.003880607308259787
1996-01-31,3.277075064,-3.04022505854894
1996-02-29,3.259936249,-0.522991224347491
1996-03-31,3.134500987,-3.8477826687094763
1996-04-30,3.004778103,-4.138549789520296
1996-05-31,3.047772222,1.4308583704425226
1996-06-30,3.051784638,0.13165078318637669
1996-07-31,3.087421545,1.1677399039322411
1996-08-31,3.083473301,-0.12788159771683905
1996-09-30,3.063090207,-0.6610433109114244
1996-10-31,2.943741816,-3.8963394132910723
1996-11-30,2.980390413,1.2449664165792296
1996-12-31,3.05642197,2.551060313050346
1997-01-31,2.91241515,-4.711614476452675
1997-02-28,2.802464903,-3.775225760654344
1997-03-31,2.854608076,1.8606182344756972
1997-04-30,2.910920374,1.9726805397015212
1997-05-31,2.870203143,-1.398775155915688
1997-06-30,2.828445596,-1.4548638169336714
1997-07-31,2.752239262,-2.694283181821544
1997-08-31,2.653670773,-3.5813924450874945
1997-09-30,2.544804261,-4.102487509289842
1997-10-31,2.618900715,2.911675964063476
1997-11-30,2.548580799,-2.6850928558397213
1997-12-31,2.621535622,2.8625666107437553
1998-01-31,2.673178027,1.9699295545181794
1998-02-28,2.691552555,0.6873664160939041
1998-03-31,2.672304266,-0.7151370298990933
1998-04-30,2.640497846,-1.1902244966890962
1998-05-31,2.611332031,-1.1045574244335277
1998-06-30,2.600204475,-0.426125665671806
1998-07-31,2.603335947,0.12043175950615659
1998-08-31,2.633982138,1.177189253477473
1998-09-30,2.594217982,-1.509659288357712
1998-10-31,2.535056337,-2.280519424755112
1998-11-30,2.523581703,-0.45263822474174153
1998-12-31,2.437823,-3.3982931045208997
1999-01-31,2.383116,-2.2440923725799644
1999-02-28,2.316234,-2.806493683060318
1999-03-31,2.237507,-3.3989225613647034
1999-04-30,2.226592,-0.4878197029104192
1999-05-31,2.153318,-3.2908588551472384
1999-06-30,2.070264,-3.8570243689041828
1999-07-31,2.111144,1.9746273905163703
1999-08-31,2.094839,-0.7723300731735994
1999-09-30,2.070746,-1.1501122520632734
1999-10-31,2.04962,-1.0202120395258585
1999-11-30,2.147821,4.791180804246631
1999-12-31,2.167848,0.9324333824839437
2000-01-31,2.335519,7.734444481347391
2000-02-29,2.379221,1.8711900866573927
2000-03-31,2.483286,4.373910620324906
2000-04-30,2.409239,-2.981815223860651
2000-05-31,2.558647,6.201460295138839
2000-06-30,2.701492,5.582833427198053
2000-07-31,2.71297,0.4248763275997103
2000-08-31,2.874818,5.965712853441052
2000-09-30,2.897082,0.7744490259905312
2000-10-31,2.919941,0.7890353120829863
2000-11-30,2.870145,-1.705376923711821
2000-12-31,2.972089,3.5518762989326325
2001-01-31,2.878468,-3.1500066115113023
2001-02-28,2.979742,3.5183298893717074
2001-03-31,2.961886,-0.5992465119463386
2001-04-30,3.091112,4.3629633280956925
2001-05-31,3.07401,-0.5532636798666668
2001-06-30,3.200619,4.1186918715293785
2001-07-31,3.207811,0.22470653332995472
2001-08-31,3.251713,1.3685968406492721
2001-09-30,3.388746,4.214178803602886
2001-10-31,3.484066,2.8128399118729996
2001-11-30,3.601999,3.38492439580651
2001-12-31,3.564921,-1.0293728565721416
2002-01-31,3.557463,-0.20920519697351647
2002-02-28,3.527436,-0.8440565650296272
2002-03-31,3.46848,-1.6713556248788008
2002-04-30,3.465822,-0.07663299197342432
2002-05-31,3.452132,-0.39500008944487464
2002-06-30,3.241692,-6.09594302882972
2002-07-31,3.263706,0.6790898086554753
2002-08-31,3.146595,-3.5882827681169793
2002-09-30,3.026606,-3.8132965952084708
2002-10-31,2.937194,-2.9542001833076426
2002-11-30,2.824322,-3.842851374475087
2002-12-31,2.792164,-1.1386095494777093
2003-01-31,2.778159,-0.5015822852812435
2003-02-28,2.69562,-2.970996260473213
2003-03-31,2.619135,-2.837380639704401
2003-04-30,2.450573,-6.435788915042561
2003-05-31,2.338588,-4.569747565161286
2003-06-30,2.261697,-3.287924166206291
2003-07-31,2.228217,-1.4803043909064728
2003-08-31,2.155287,-3.2730205361506504
2003-09-30,2.174311,0.8826666703784625
2003-10-31,2.150681,-1.0867810538602751
2003-11-30,2.025956,-5.799325887939688
2003-12-31,1.967767,-2.87217491396653
2004-01-31,1.949813,-0.9124047714998751
2004-02-29,2.037157,4.47960907020315
2004-03-31,2.126567,4.388959711990781
2004-04-30,2.247883,5.704781462328712
2004-05-31,2.228612,-0.8572955087075229
2004-06-30,2.370793,6.379800521580248
2004-07-31,2.254997,-4.884272899405384
2004-08-31,2.249671,-0.23618656698877194
2004-09-30,2.23192,-0.7890487097891197
2004-10-31,2.229333,-0.11590917237177534
2004-11-30,2.293797,2.891627226618909
2004-12-31,2.304188,0.4530043417093843
2005-01-31,2.308836,0.20171965134789804
2005-02-28,2.279146,-1.2859293600758104
2005-03-31,2.238654,-1.7766303694453978
2005-04-30,2.231837,-0.30451333703197525
2005-05-31,2.350311,5.308362573073211
2005-06-30,2.191008,-6.777954066504388
2005-07-31,2.292571,4.635446333377158
2005-08-31,2.256804,-1.5601261640315722
2005-09-30,2.326514,3.08888144473336
2005-10-31,2.318218,-0.35658500228238355
2005-11-30,2.424911,4.60237130416552
2005-12-31,2.463042,1.5724700824071736
2006-01-31,2.444816,-0.7399792614174006
2006-02-28,2.492938,1.9683280868580733
2006-03-31,2.575349,3.3057781621524507
2006-04-30,2.67529,3.8806779197693153
2006-05-31,2.778406,3.854385879661648
2006-06-30,3.029284,9.029565873382083
2006-07-31,3.089187,1.9774639815877126
2006-08-31,3.219901,4.231339831483183
2006-09-30,3.207054,-0.3989874222841139
2006-10-31,3.285968,2.4606383303804824
2006-11-30,3.141252,-4.404059929981052
2006-12-31,3.1159,-0.8070667364477702
2007-01-31,3.136734,0.6686350653101858
2007-02-28,3.152428,0.5003293234300266
2007-03-31,3.099888,-1.6666518632622251
2007-04-30,2.957465,-4.594456315841089
2007-05-31,2.774199,-6.196725912225509
2007-06-30,2.621714,-5.496541524238163
2007-07-31,2.525322,-3.6766786918786654
2007-08-31,2.459164,-2.6197847244826655
2007-09-30,2.475003,0.6440806713175817
2007-10-31,2.494632,0.793089947769765
2007-11-30,2.64947,6.2068473426140525
2007-12-31,2.712396,2.3750410459450366
2008-01-31,2.747695,1.3013955189434157
2008-02-29,2.617738,-4.7296734171733075
2008-03-31,2.688949,2.7203257163245453
2008-04-30,2.725505,1.359490269246466
2008-05-31,2.793043,2.477999490002758
2008-06-30,2.933931,5.044247439083471
2008-07-31,3.010504,2.609911412367927
2008-08-31,3.080765,2.3338617055483013
2008-09-30,3.071629,-0.2965497206050993
2008-10-31,2.922213,-4.864389547044912
2008-11-30,2.777101,-4.965825557548342
2008-12-31,2.614507,-5.854810466021942
2009-01-31,2.535975,-3.003702036368616
2009-02-28,2.54257,0.26005776870827724
2009-03-31,2.437701,-4.124527544964341
2009-04-30,2.359914,-3.1909984038239414
2009-05-31,2.273815,-3.648395661875814
2009-06-30,2.078063,-8.608967748035779
2009-07-31,1.910212,-8.077281583859596
2009-08-31,1.757047,-8.018219967207829
2009-09-30,1.602846,-8.776145430372662
2009-10-31,1.509202,-5.842357905874929
2009-11-30,1.361569,-9.782189527975705
2009-12-31,1.318775,-3.142991651543181
2010-01-31,1.170764,-11.223370173077296
2010-02-28,1.048684,-10.427379044794682
2010-03-31,0.9255024,-11.746302985456058
2010-04-30,0.869413,-6.060427287924908
2010-05-31,0.793302,-8.754297439766834
2010-06-30,0.7780127,-1.9272988092806975
2010-07-31,0.7440706,-4.362666573437679
2010-08-31,0.6911158,-7.116905304416021
2010-09-30,0.6638685,-3.9425086215652994
2010-10-31,0.6723344,1.2752374905572461
2010-11-30,0.8233069,22.454971811646107
2010-12-31,0.8307821,0.9079481782552801
2011-01-31,0.9539952,14.83097673866589
2011-02-28,1.117829,17.173440704942735
2011-03-31,1.179972,5.559258169183301
2011-04-30,1.210295,2.5698067411769054
2011-05-31,1.256079,3.7828793806468752
2011-06-30,1.29395,3.0150173675381975
2011-07-31,1.41844,9.620928165694199
2011-08-31,1.651442,16.426637714672477
2011-09-30,1.721515,4.243140237440968
2011-10-31,1.835844,6.641185235098157
2011-11-30,1.835434,-0.02233305226370108
2011-12-31,2.045078,11.422039691974772
2012-01-31,2.113351,3.338405674502387
2012-02-29,2.01608,-4.602690229876627
2012-03-31,2.122799,5.293391135272407
2012-04-30,2.191796,3.25028417669313
2012-05-31,2.188203,-0.1639294897882837
2012-06-30,2.238927,2.3180664682389995
2012-07-31,2.260479,0.9626039616298376
2012-08-31,2.17107,-3.9553121263236846
2012-09-30,2.219253,2.2193204272547673
2012-10-31,2.206525,-0.5735263171887106
2012-11-30,2.195661,-0.4923578930671635
2012-12-31,2.107127,-4.032225375410848
2013-01-31,2.065935,-1.9548892876414259
2013-02-28,2.143683,3.7633323410465325
2013-03-31,2.096923,-2.1812926631409546
2013-04-30,1.932255,-7.852839613090223
2013-05-31,1.905048,-1.4080439693518687
2013-06-30,1.874046,-1.6273605704423155
2013-07-31,1.865294,-0.467010948503932
2013-08-31,1.911745,2.49027767204526
2013-09-30,1.888205,-1.2313357691533189
2013-10-31,1.866698,-1.1390182739691945
2013-11-30,1.890963,1.2998888947221232
2013-12-31,1.872378,-0.9828325567448837
2014-01-31,1.821944,-2.6935800356551964
2014-02-28,1.789204,-1.7969816854963683
2014-03-31,1.821445,1.8019745093348805
2014-04-30,2.025724,11.215216490204206
2014-05-31,2.127518,5.025067580776055
2014-06-30,2.142724,0.7147295581048096
2014-07-31,2.098319,-2.0723620960982236
2014-08-31,1.959017,-6.638742726916169
2014-09-30,1.95017,-0.45160404427322387
2014-10-31,2.001463,2.630180958583117
2014-11-30,1.999147,-0.11571535421840418
2014-12-31,1.961226,-1.896859010367924
2015-01-31,1.976365,0.7719151184004236
2015-02-28,1.972517,-0.19470087762127886
2015-03-31,1.989606,0.8663550174725865
2015-04-30,2.05371,3.2219444452821433
2015-05-31,2.056561,0.13882193688494748
2015-06-30,2.103732,2.293683484224407
2015-07-31,2.130475,1.2712170561649527
2015-08-31,2.169207,1.8179983337049288
2015-09-30,2.268536,4.579046628560568
2015-10-31,2.335492,2.951507051243607
2015-11-30,2.394625,2.5319290325122035
2015-12-31,2.437497,1.7903429555776063
2016-01-31,2.460879,0.9592627190925684
2016-02-29,2.538253,3.144161090407138
2016-03-31,2.526214,-0.47430260104095456
2016-04-30,2.53143,0.2064749858879722
2016-05-31,2.565678,1.3529112003887178
2016-06-30,2.563629,-0.07986193123220575
2016-07-31,2.569655,0.23505741275355874
2016-08-31,2.716347,5.708626255275506
2016-09-30,2.624799,-3.3702616050158563
2016-10-31,2.502268,-4.66820507017871
2016-11-30,2.518564,0.6512491867378012
2016-12-31,2.585286,2.649208040772444
2017-01-31,2.651739,2.5704312791698936
2017-02-28,2.664566,0.4837203058068784
2017-03-31,2.436586,-8.555989981107615
2017-04-30,2.235672,-8.245717573687116
2017-05-31,2.139634,-4.295710640916917
2017-06-30,2.122109,-0.8190653167784778
2017-07-31,2.131777,0.4555845152157678
2017-08-31,2.075047,-2.6611601494903048
2017-09-30,2.091354,0.7858617178309713
2017-10-31,2.177581,4.123022692475797
2017-11-30,2.099803,-3.5717615096751865
2017-12-31,2.117186,0.8278395639971903
2018-01-31,2.157823,1.9193873377209236
2018-02-28,2.123101,-1.6091217861705975
2018-03-31,2.366925,11.484333529116132
2018-04-30,2.491592,5.267044794406228
2018-05-31,2.543212,2.071767769361932
2018-06-30,2.551897,0.34149728768186893
2018-07-31,2.518753,-1.2987985016636672
2018-08-31,2.432443,-3.426695670436908
2018-09-30,2.462881,1.2513345636465
2018-10-31,2.415236,-1.934523024051904
2018-11-30,2.476418,2.5331686013292165
2018-12-31,2.456173,-0.817511421738959
2019-01-31,2.375054,-3.3026582410929595
2019-02-28,2.375943,0.03743072789081925
2019-03-31,2.356946,-0.7995562183099381
2019-04-30,2.392773,1.520060281398039
2019-05-31,2.360903,-1.3319274331497377
2019-06-30,2.392597,1.3424524429847429
2019-07-31,2.475923,3.4826592192500394
2019-08-31,2.630398,6.2390874029604415
2019-09-30,2.622934,-0.2837593398413496
2019-10-31,2.747596,4.7527692271326805
2019-11-30,2.772021,0.888958929915451
2019-12-31,2.752609,-0.7002832951121252
2020-01-31,2.790484,1.375967309559778
2020-02-29,2.800101,0.34463555426227366
2020-03-31,2.606553,-6.912179239248884
2020-04-30,2.179323,-16.39061242951898
2020-05-31,2.01414,-7.579555669352378
2020-06-30,1.993544,-1.022570427080538
2020-07-31,2.281283,14.433541471871214
2020-08-31,2.213149,-2.9866526862296405
2020-09-30,1.980283,-10.521930516201127
2020-10-31,1.747303,-11.764985105664195
2020-11-30,1.697582,-2.8455854536963643
2020-12-31,1.600671,-5.708766940271515
2021-01-31,1.400569,-12.501132337625908
2021-02-28,1.405123,0.3251535625877766
2021-03-31,1.592366,13.325737319793362
2021-04-30,2.209393,38.749068995444524
2021-05-31,2.562825,15.996791879036465
2021-06-30,2.558145,-0.1826109859237368
2021-07-31,2.323597,-9.168674957830781
2021-08-31,2.332419,0.3796699685874927
2021-09-30,2.610662,11.929374610651022
2021-10-31,3.007604,15.204649242222867
